size,type,time,freq_before_hz,freq_after_hz,level,peak_memory_mb
8500,par,0.109981,2094950096,2094949307,10,198.758
8500,built,0.000833,2094950188,2094950202,0,1.93359
4,seq,0.000000,2094950146,2094950259,0,1.85156
4,par,0.000353,2094950174,2094950257,1,1.95312
4,par,0.001208,2094949586,2094950356,2,1.98438
4,par,0.001066,2094950124,2094950264,3,2.87109
4,par,0.000900,2094950266,2094950300,4,1.88672
4,par,0.001000,2094950132,2094950256,5,2.03906
4,par,0.000645,2094949631,2094950305,6,1.98047
4,par,0.000715,2094949805,2094950310,7,2.89062
4,par,0.001033,2094950084,2094950354,8,2.80859
4,par,0.001008,2094949474,2094950143,9,2.875
4,par,0.000985,2094949958,2094950361,10,1.95703
4,built,0.000001,2094950249,2094950312,0,1.84766
4,seq,0.000000,2094949023,2094949608,0,1.90625
4,par,0.000387,2094949950,2094950306,1,2.02344
4,par,0.001157,2094950196,2094950265,2,2.87109
4,par,0.000948,2094949370,2094950294,3,2.85156
4,par,0.001025,2094949833,2094950368,4,2.89453
4,par,0.001038,2094949976,2094950284,5,2.74219
4,par,0.000950,2094950028,2094950239,6,1.95703
4,par,0.001013,2094950070,2094950265,7,2.82812
4,par,0.001895,2094949821,2094949963,8,2.74609
4,par,0.001037,2094950171,2094950246,9,1.99219
4,par,0.001010,2094950165,2094950259,10,2.74609
4,built,0.000000,2094949606,2094950410,0,1.79297
4,seq,0.000000,2094950175,2094950302,0,1.80469
4,par,0.000370,2094950029,2094950297,1,1.96875
4,par,0.001011,2094949933,2094950243,2,1.83984
4,par,0.001421,2094950018,2094948654,3,2.85156
4,par,0.000740,2094950016,2094950294,4,2.74609
4,par,0.001592,2094949787,2094949893,5,1.87891
4,par,0.001012,2094949950,2094950245,6,2.87109
4,par,0.001040,2094949842,2094950013,7,1.95703
4,par,0.001066,2094950137,2094950279,8,2.8125
4,par,0.000947,2094949853,2094950150,9,2.89062
4,par,0.000944,2094950154,2094950296,10,2.78516
4,built,0.000001,2094950046,2094950504,0,1.75
4,seq,0.000001,2094950083,2094950470,0,1.90625
4,par,0.000393,2094950269,2094950338,1,2.02734
4,par,0.000525,2094950069,2094950258,2,2.80859
4,par,0.001302,2094949987,2094949334,3,2.80859
4,par,0.001006,2094949722,2094950303,4,2.80469
4,par,0.001028,2094949996,2094950283,5,2.80859
4,par,0.001253,2094949792,2094949870,6,2.75391
4,par,0.001297,2094950136,2094950330,7,2.82812
4,par,0.001029,2094950027,2094950248,8,2.80859
4,par,0.001058,2094950259,2094950254,9,2.03125
4,par,0.000895,2094950186,2094950388,10,2.75391
4,built,0.000001,2094950138,2094950378,0,1.79297
4,seq,0.000000,2094949824,2094950271,0,1.91016
4,par,0.000352,2094950176,2094950423,1,1.875
4,par,0.000545,2094949738,2094950257,2,1.84766
4,par,0.001177,2094950120,2094950316,3,1.99219
4,par,0.000976,2094949258,2094950123,4,2.74609
4,par,0.000997,2094949778,2094950260,5,1.95703
4,par,0.001431,2094949968,2094950308,6,2.74609
4,par,0.001886,2094949643,2094949791,7,2.80859
4,par,0.001002,2094949797,2094950335,8,2.82812
4,par,0.000942,2094950004,2094948856,9,2.74609
4,par,0.001061,2094949955,2094950281,10,1.84766
4,built,0.000001,2094950114,2094950281,0,1.69141
1,seq,0.000000,2094950150,2094950290,0,1.78906
1,par,0.000357,2094950189,2094950241,1,1.96875
1,par,0.000363,2094949997,2094950259,2,2.02344
1,par,0.000348,2094950057,2094950252,3,1.94531
1,par,0.000360,2094949523,2094950266,4,1.83594
1,par,0.000346,2094950236,2094950245,5,1.96875
1,par,0.000357,2094950114,2094950179,6,1.83203
1,par,0.000351,2094949917,2094950254,7,1.82812
1,par,0.000954,2094949699,2094950125,8,1.94141
1,par,0.000360,2094949819,2094950299,9,2.00781
1,par,0.000353,2094949728,2094950369,10,1.94531
1,built,0.000000,2094950157,2094950296,0,1.72656
1,seq,0.000000,2094950014,2094950396,0,1.78906
1,par,0.000385,2094950145,2094950281,1,1.82422
1,par,0.000369,2094949969,2094950171,2,2.01953
1,par,0.000352,2094950256,2094950355,3,1.97266
1,par,0.000373,2094950205,2094950275,4,1.96484
1,par,0.001483,2094950124,2094949695,5,1.94531
1,par,0.000687,2094949698,2094950240,6,2.01172
1,par,0.000367,2094950026,2094950407,7,1.97266
1,par,0.000378,2094949812,2094950215,8,1.97266
1,par,0.000347,2094950026,2094950327,9,1.95703
1,par,0.000361,2094949872,2094950298,10,2.85156
1,built,0.000000,2094949853,2094950429,0,1.71484
1,seq,0.000000,2094949827,2094950396,0,1.77734
1,par,0.000779,2094950193,2094950180,1,1.9375
1,par,0.000373,2094949074,2094950299,2,2.85547
1,par,0.000367,2094950198,2094950309,3,1.97266
1,par,0.000772,2094949495,2094948887,4,2.02734
1,par,0.000362,2094950013,2094950313,5,2.01562
1,par,0.000360,2094950145,2094950459,6,1.87109
1,par,0.000353,2094949983,2094950261,7,1.94531
1,par,0.000348,2094950183,2094950480,8,2.78906
1,par,0.000347,2094949949,2094950231,9,1.94531
1,par,0.000354,2094950166,2094950324,10,1.83203
1,built,0.000000,2094949954,2094950520,0,1.71875
1,seq,0.000001,2094950148,2094950310,0,1.75391
1,par,0.000347,2094950181,2094950250,1,1.86328
1,par,0.000346,2094950189,2094950375,2,2.73047
1,par,0.000364,2094949641,2094950435,3,2.02344
1,par,0.000349,2094950194,2094950281,4,1.87109
1,par,0.000371,2094949827,2094950244,5,1.96484
1,par,0.000350,2094949908,2094950292,6,1.82812
1,par,0.000359,2094949996,2094950379,7,1.83203
1,par,0.000365,2094949836,2094950285,8,1.83984
1,par,0.000364,2094950161,2094950323,9,1.96875
1,par,0.000350,2094950100,2094950315,10,2.78906
1,built,0.000001,2094950036,2094950324,0,1.73047
1,seq,0.000000,2094949967,2094950453,0,1.78516
1,par,0.000349,2094949963,2094950278,1,2.02344
1,par,0.000356,2094950171,2094950282,2,1.94531
1,par,0.000735,2094949970,2094949626,3,2.85156
1,par,0.000651,2094950029,2094950342,4,1.96875
1,par,0.000366,2094950059,2094950310,5,1.96875
1,par,0.000976,2094950004,2094950280,6,1.83594
1,par,0.000360,2094949990,2094950212,7,1.83594
1,par,0.000360,2094949991,2094950279,8,1.83203
1,par,0.000363,2094949796,2094950307,9,2.78906
1,par,0.000374,2094950083,2094950273,10,1.83203
1,built,0.000000,2094950179,2094948534,0,1.78906
60,seq,0.000002,2094950021,2094950282,0,1.8125
60,par,0.001606,2094950205,2094949203,1,1.97656
60,par,0.000567,2094949940,2094950269,2,1.88281
60,par,0.002990,2094950106,2094949780,3,4.84766
60,par,0.003187,2094949743,2094950066,4,6.875
60,par,0.004808,2094949621,2094950105,5,10.7695
60,par,0.006681,2094950059,2094950157,6,10.7852
60,par,0.006736,2094949979,2094950005,7,10.9336
60,par,0.008933,2094949921,2094950128,8,28.8789
60,par,0.009932,2094950117,2094949950,9,30.8203
60,par,0.008850,2094950132,2094950109,10,11.0508
60,built,0.000005,2094949587,2094950484,0,1.66016
60,seq,0.000002,2094950045,2094950441,0,1.78906
60,par,0.000309,2094950175,2094950262,1,2.78516
60,par,0.000835,2094950030,2094950270,2,2.76562
60,par,0.002116,2094950074,2094950264,3,2.80859
60,par,0.003562,2094950203,2094950133,4,8.88281
60,par,0.004802,2094950167,2094950119,5,14.7969
60,par,0.007993,2094950312,2094949372,6,10.9492
60,par,0.008838,2094950012,2094950138,7,11.0508
60,par,0.009177,2094950053,2094950069,8,28.7969
60,par,0.011958,2094950141,2094950157,9,18.8516
60,par,0.009362,2094950121,2094950103,10,22.7617
60,built,0.000005,2094949874,2094949096,0,1.72266
60,seq,0.000002,2094950067,2094950413,0,1.85938
60,par,0.000363,2094950107,2094950268,1,1.94141
60,par,0.000548,2094950001,2094950224,2,2.80469
60,par,0.002086,2094950164,2094950020,3,2.74609
60,par,0.004257,2094950296,2094949925,4,8.87109
60,par,0.005597,2094950039,2094950001,5,14.793
60,par,0.006828,2094948388,2094950322,6,18.8945
60,par,0.008177,2094950023,2094949417,7,13.0508
60,par,0.008158,2094950179,2094950201,8,12.7969
60,par,0.014054,2094950202,2094950099,9,16.7891
60,par,0.009953,2094949766,2094950097,10,28.7266
60,built,0.000005,2094949770,2094950452,0,1.69531
60,seq,0.000001,2094950142,2094950165,0,1.8125
60,par,0.000363,2094950170,2094950414,1,1.96875
60,par,0.000533,2094950055,2094950259,2,1.95312
60,par,0.002345,2094950010,2094949300,3,4.82812
60,par,0.004902,2094950108,2094950019,4,8.75
60,par,0.004772,2094950185,2094949969,5,10.793
60,par,0.006179,2094950184,2094950076,6,12.8984
60,par,0.009751,2094949829,2094950152,7,12.7266
60,par,0.007523,2094949862,2094950199,8,14.8516
60,par,0.011426,2094950044,2094949153,9,26.7461
60,par,0.011533,2094949726,2094950090,10,12.8438
60,built,0.000005,2094949678,2094950500,0,1.72266
60,seq,0.000002,2094949598,2094950280,0,1.78516
60,par,0.000980,2094950268,2094950296,1,1.97656
60,par,0.000871,2094950013,2094950257,2,2.89062
60,par,0.001328,2094949546,2094949499,3,4.80469
60,par,0.004352,2094950066,2094950139,4,8.85156
60,par,0.005184,2094950199,2094949642,5,12.8789
60,par,0.009870,2094950278,2094950131,6,12.793
60,par,0.007272,2094950280,2094950014,7,14.6641
60,par,0.009524,2094949974,2094950142,8,12.75
60,par,0.011190,2094950200,2094950054,9,24.875
60,par,0.010441,2094950195,2094950148,10,14.8125
60,built,0.000006,2094950042,2094950394,0,1.74219
6000,seq,0.000311,2094949995,2094950529,0,1.89844
6000,par,0.000538,2094950196,2094950177,1,2.78906
6000,par,0.001080,2094949974,2094950155,2,2.78906
6000,par,0.002177,2094950240,2094949558,3,4.86719
6000,par,0.003588,2094950049,2094949553,4,8.82422
6000,par,0.007623,2094950169,2094949878,5,16.793
6000,par,0.021009,2094950147,2094949739,6,36.8125
6000,par,0.025842,2094950012,2094949923,7,64.793
6000,par,0.052447,2094950022,2094949943,8,86.7266
6000,par,0.096208,2094950184,2094948921,9,75.2344
6000,par,0.141205,2094950185,2094950172,10,214.859
6000,built,0.000561,2094950052,2094950261,0,1.92578
6000,seq,0.000310,2094950104,2094950451,0,1.94141
6000,par,0.000528,2094950231,2094950282,1,2.05859
6000,par,0.000735,2094949911,2094949529,2,2.03906
6000,par,0.002273,2094950072,2094949511,3,4.85156
6000,par,0.003680,2094950057,2094949848,4,8.89844
6000,par,0.007728,2094949962,2094949834,5,16.8594
6000,par,0.015203,2094949943,2094949989,6,26.7422
6000,par,0.147234,2094950161,2094949602,7,66.875
6000,par,0.059746,2094950165,2094949027,8,92.793
6000,par,0.136355,2094950066,2094950011,9,114.734
6000,par,0.133651,2094949899,2094949980,10,240.777
6000,built,0.000568,2094949254,2094950460,0,1.8125
6000,seq,0.000310,2094950125,2094950467,0,1.90234
6000,par,0.000482,2094949905,2094950230,1,2.0625
6000,par,0.001250,2094950058,2094949352,2,2.87891
6000,par,0.002056,2094950186,2094949813,3,4.87891
6000,par,0.003430,2094949985,2094950139,4,8.75
6000,par,0.007436,2094949667,2094950172,5,16.7266
6000,par,0.013140,2094949801,2094949871,6,36.8516
6000,par,0.027670,2094950199,2094950074,7,60.6641
6000,par,0.076706,2094949643,2094949193,8,102.809
6000,par,0.090474,2094950053,2094949519,9,89.125
6000,par,0.159507,2094950040,2094949376,10,170.746
6000,built,0.000563,2094950134,2094950278,0,1.92969
6000,seq,0.000311,2094950022,2094950366,0,1.88281
6000,par,0.000533,2094950187,2094950405,1,1.94531
6000,par,0.001171,2094950182,2094950333,2,2.74609
6000,par,0.002120,2094950026,2094950010,3,2.875
6000,par,0.004019,2094950143,2094950165,4,8.88281
6000,par,0.006407,2094950073,2094949921,5,16.8516
6000,par,0.015355,2094950167,2094950149,6,28.8398
6000,par,0.018994,2094949525,2094949287,7,70.8164
6000,par,0.038418,2094948995,2094949000,8,110.82
6000,par,0.400225,2094950186,2094949893,9,71.5938
6000,par,0.119817,2094949690,2094949268,10,90.6758
6000,built,0.000579,2094949961,2094950427,0,1.88281
6000,seq,0.000310,2094950187,2094950404,0,1.81641
6000,par,0.000533,2094950182,2094950370,1,2.10938
6000,par,0.000756,2094950182,2094950249,2,2.12891
6000,par,0.001765,2094949798,2094950167,3,4.83594
6000,par,0.003699,2094950061,2094950024,4,8.90234
6000,par,0.007098,2094950057,2094949959,5,18.8828
6000,par,0.016396,2094950198,2094950004,6,34.7461
6000,par,0.029452,2094949921,2094950033,7,50.7812
6000,par,0.054115,2094949293,2094950087,8,100.668
6000,par,0.075746,2094949599,2094949862,9,61.5742
6000,par,0.123526,2094950105,2094949637,10,122.734
6000,built,0.000572,2094950140,2094950441,0,1.8125
40000,seq,0.002466,2094950221,2094950465,0,1.90625
40000,par,0.002518,2094950008,2094950156,1,2.17188
40000,par,0.002311,2094949969,2094949883,2,2.46875
40000,par,0.002990,2094950201,2094949749,3,5.9375
40000,par,0.003263,2094949696,2094950238,4,9.87891
40000,par,0.006826,2094949984,2094950119,5,17.875
40000,par,0.015725,2094950180,2094950022,6,25.9531
40000,par,0.029263,2094949619,2094950074,7,37.8203
40000,par,0.049520,2094949440,2094950049,8,135.836
40000,par,0.138383,2094950021,2094949595,9,201.863
40000,par,0.162430,2094944879,2094949701,10,306.02
40000,built,0.004477,2094950201,2094950255,0,2.26172
40000,seq,0.002471,2094950194,2094950402,0,1.86719
40000,par,0.002538,2094949978,2094949630,1,2.15625
40000,par,0.002498,2094950051,2094949842,2,3.80078
40000,par,0.002470,2094950170,2094950100,3,5.80469
40000,par,0.003690,2094950239,2094949945,4,9.79688
40000,par,0.007781,2094949903,2094950082,5,19.8047
40000,par,0.015140,2094950068,2094949988,6,21.9336
40000,par,0.034281,2094949435,2094949887,7,63.9062
40000,par,0.047485,2094949920,2094949389,8,97.8555
40000,par,0.132159,2094950049,2094949439,9,84.8945
40000,par,0.196674,2094950233,2094949919,10,113.578
40000,built,0.004496,2094950152,2094950432,0,2.26172
40000,seq,0.002473,2094948372,2094950371,0,1.96094
40000,par,0.002527,2094950173,2094949150,1,3.78516
40000,par,0.002201,2094950055,2094950280,2,2.46875
40000,par,0.003444,2094950134,2094949797,3,3.87109
40000,par,0.004165,2094949881,2094949975,4,9.85547
40000,par,0.006378,2094950279,2094949876,5,17.8594
40000,par,0.019820,2094949819,2094950135,6,31.9336
40000,par,0.028807,2094949625,2094950113,7,41.8633
40000,par,0.085631,2094950035,2094949765,8,123.844
40000,par,0.858793,2094949866,2094949021,9,71.1562
40000,par,0.149159,2094950001,2094949887,10,142.812
40000,built,0.004513,2094950124,2094950139,0,2.21875
40000,seq,0.002467,2094950226,2094950353,0,1.86719
40000,par,0.002530,2094949782,2094950247,1,2.125
40000,par,0.002601,2094950278,2094950230,2,3.85938
40000,par,0.003473,2094949862,2094948945,3,5.87891
40000,par,0.003516,2094949807,2094949883,4,7.89453
40000,par,0.008151,2094950239,2094949856,5,11.9219
40000,par,0.017146,2094949696,2094949574,6,17.9258
40000,par,0.030410,2094950208,2094950068,7,24.1523
40000,par,0.052531,2094949969,2094950089,8,131.926
40000,par,0.132845,2094949868,2094950030,9,189.93
40000,par,0.177131,2094950078,2094950110,10,144.922
40000,built,0.004508,2094950281,2094950325,0,2.22266
40000,seq,0.002462,2094950009,2094950441,0,1.96875
40000,par,0.002530,2094949332,2094949398,1,2.24609
40000,par,0.002122,2094949870,2094950283,2,3.83594
40000,par,0.002472,2094950182,2094950233,3,5.90234
40000,par,0.004179,2094950169,2094949968,4,11.8086
40000,par,0.007297,2094949613,2094949592,5,13.9375
40000,par,0.013824,2094949768,2094947863,6,25.9102
40000,par,0.032619,2094950022,2094950037,7,36.1445
40000,par,0.047506,2094949951,2094949384,8,83.8984
40000,par,0.101600,2094950160,2094949237,9,77.4688
40000,par,0.156997,2094950164,2094950089,10,159.684
40000,built,0.004502,2094950203,2094949920,0,2.21875
950,seq,0.000041,2094950025,2094950332,0,1.86328
950,par,0.000947,2094950016,2094950263,1,1.95703
950,par,0.000533,2094950208,2094950304,2,1.85547
950,par,0.002168,2094950199,2094950058,3,4.74609
950,par,0.003887,2094950136,2094950002,4,10.8945
950,par,0.008198,2094950204,2094950109,5,16.7852
950,par,0.020118,2094949641,2094950113,6,26.7539
950,par,0.023832,2094949870,2094949381,7,66.7656
950,par,0.048077,2094948284,2094948902,8,104.797
950,par,0.587506,2094950255,2094950000,9,148.812
950,par,0.138439,2094950610,2094949969,10,100.727
950,built,0.000080,2094949927,2094950410,0,1.70312
950,seq,0.000041,2094949866,2094950332,0,1.86719
950,par,0.000930,2094950195,2094950264,1,1.95312
950,par,0.000533,2094950037,2094950303,2,2.87109
950,par,0.001920,2094948995,2094949584,3,4.83594
950,par,0.003653,2094949431,2094949781,4,8.85156
950,par,0.006764,2094949937,2094949973,5,14.8477
950,par,0.016067,2094949966,2094950109,6,22.8125
950,par,0.026001,2094950201,2094950067,7,58.7266
950,par,0.057343,2094950219,2094949913,8,68.793
950,par,0.059358,2094950097,2094949671,9,73.25
950,par,0.076996,2094950224,2094950092,10,128.805
950,built,0.000079,2094949981,2094950459,0,1.76953
950,seq,0.000041,2094950270,2094950432,0,1.78906
950,par,0.000382,2094950296,2094950415,1,2.73047
950,par,0.000919,2094950214,2094950291,2,2.75391
950,par,0.001886,2094949755,2094950266,3,4.8125
950,par,0.003544,2094950048,2094950164,4,6.875
950,par,0.007292,2094949338,2094949970,5,18.7891
950,par,0.015272,2094950030,2094950216,6,34.8555
950,par,0.017788,2094950148,2094950108,7,58.7461
950,par,0.042832,2094950307,2094950239,8,118.859
950,par,0.076244,2094949542,2094948248,9,58.8477
950,par,0.205448,2094949985,2094950244,10,64.0234
950,built,0.000083,2094950173,2094950331,0,1.77734
950,seq,0.000042,2094949184,2094948623,0,1.80078
950,par,0.000385,2094950161,2094950294,1,1.95703
950,par,0.001263,2094949922,2094950093,2,2.8125
950,par,0.002093,2094950018,2094949837,3,4.87109
950,par,0.004068,2094949913,2094950023,4,8.73047
950,par,0.006795,2094950197,2094949964,5,18.7852
950,par,0.016283,2094950176,2094949855,6,32.7578
950,par,0.023198,2094950237,2094950047,7,64.8672
950,par,0.037303,2094950206,2094950068,8,86.7266
950,par,0.083689,2094949704,2094950108,9,59.8125
950,par,0.188426,2094950052,2094950035,10,172.812
950,built,0.000079,2094950200,2094950320,0,1.81641
950,seq,0.000041,2094950039,2094950291,0,1.73438
950,par,0.000394,2094950033,2094950303,1,1.95703
950,par,0.000568,2094942572,2094950256,2,2.87109
950,par,0.002071,2094949432,2094949828,3,4.89062
950,par,0.003732,2094948472,2094949463,4,8.875
950,par,0.007065,2094950034,2094950116,5,20.7227
950,par,0.011606,2094950052,2094950057,6,28.8828
950,par,0.029138,2094949897,2094950092,7,64.8828
950,par,0.043521,2094950211,2094949809,8,46.8242
950,par,0.058630,2094950121,2094949710,9,90.8555
950,par,0.085994,2094950092,2094950154,10,79.3281
950,built,0.000077,2094949944,2094950518,0,1.76172
25,seq,0.000001,2094949633,2094950319,0,1.85156
25,par,0.000378,2094950154,2094950284,1,1.94922
25,par,0.000563,2094949974,2094950280,2,2.82812
25,par,0.001130,2094950304,2094950266,3,2.80859
25,par,0.002848,2094949778,2094949208,4,6.78906
25,par,0.004022,2094948820,2094949876,5,8.86719
25,par,0.004102,2094949891,2094950059,6,8.86328
25,par,0.004558,2094950242,2094950006,7,8.87109
25,par,0.004355,2094950095,2094950084,8,6.8125
25,par,0.004845,2094950183,2094950062,9,6.82422
25,par,0.004261,2094949948,2094950167,10,8.92188
25,built,0.000002,2094949700,2094950384,0,1.74609
25,seq,0.000001,2094950030,2094950521,0,1.78906
25,par,0.000351,2094950204,2094950271,1,1.87109
25,par,0.000568,2094950053,2094950400,2,2.80859
25,par,0.001200,2094950028,2094950264,3,4.89844
25,par,0.001995,2094949961,2094949421,4,4.82422
25,par,0.003079,2094950127,2094950256,5,6.91797
25,par,0.004970,2094950285,2094950071,6,10.8906
25,par,0.003489,2094950054,2094949850,7,8.80078
25,par,0.004795,2094950013,2094948549,8,8.89453
25,par,0.003971,2094950034,2094950087,9,10.8516
25,par,0.004145,2094950168,2094950135,10,8.80078
25,built,0.000002,2094950105,2094950482,0,1.69531
25,seq,0.000001,2094950168,2094950283,0,1.78516
